Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,source,commentary,references,source_pdf,page_start,page_end
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1396,"مُحَمِّدُ بْنُ أَحْمَدَ عَنْ مُحَمَّدِ بْنِ عِيسَى عَنِ الْحَسَنِ بْنِ رَاشِدٍ قَالَ: سَأَلْتُهُ عَنْ ثِيَابٍ تُعْمَلُ بِالْبَصْرَةِ عَلَى عَمَلِ الْعَصْبِ
الْيَمَانِيّ مِنْ قَزّ وَ قُطْنٍ هَلْ يَصْلُحُ أَنْ يُكَفَّنَ فِيهِ الْمَوْتَى قَالَ «إِذَا كَانَ الْقُطْنُ أَكْثَرَ مِنَ الْقَزِّ فَلا بَأْسَ» .","Muhammad ibn Ahmad narrated from Muhammad ibn 'Isa, from al-Hasan ibn Rashid, who said:
I asked Imam {a.s} about garments made in Basra, woven in the style of Yemeni striped
fabric, made of silk and cotton. Is it permissible to shroud the dead in them?
Imam {a.s} said: “If the cotton is more than the silk, then there is no problem.”",Abu al-Hasan Imam Ali ibn Muhammad al-Hadi {a.s},,"Al-Kafi, V.3 p.149 • Man La Yahduruhu Al Faqih, V.1 p.147 • Tahdib Al-Ahkam, V.1 p.435 • Al-Ibtisar, V.1 p.211 • Al-Wafi, V.24 p.378 • Wasail Al-Shia, V.3 p.45",tahdib-al-ahkam-vol.1.pdf,743,743
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1397,"سَهَلُ بْنُ زِيَادٍ عَنْ أَحْمَدَ بْنِ مُحَمِّدِ بْنِ أَبِي نَصْرٍ عَنْ فُضَيْلِ سُكَّرَةَ قَالَ: قُلْتُ لأَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ جُعِلْتْ
فِدَاكَ هَلْ لِلْمَاءِ حَدَّ مَحْدُودٌ قَالَ «إِنَّ رَسُولَ اللهِ صَلّى اللّهُ عَلَيْهِ وَ آلِهِ قَالَ - لِعَلِيَّ عَلَيْهِ السَّلاَمُ «إِذَا أَنَا مِتْ فَاسْتَقِ
الِي سِت قِرَبٍ مِنْ مَاءِ بِئُرِ غَرْسِ وَ غَسِّلْنِي وَ كَفَّنِّي فَإِذَا فَرَغْتَ مِنْ غُسْلِي وَ كَفِنِي فَخَذْ بِمَجَامِعٍ كَفَنِي وَ أَجْلِسْنِي
ثُمَّ سَلْنِي عَمَّا شِئْتَ فَوَ اللَّهِ لَا تَسْأَلُنِي عَنْ شَيْءٍ إِلاَّا أَجَبْثُكَ فِيهِ» » .","Sahl ibn Ziyad narrated from Ahmad ibn Muhammad ibn Abi Nasr, from Fudayl Sukkarah, who said:
I said to Abu Abdullah {a.s}: ""May I be your ransom, is there a specific amount of water
required for washing (of the deceased)?""
Imam {a.s} said: ""Indeed, the Messenger of Allah {SWT}, said to (Imam) Ali {a.s}:
'When I die, bring six water skins filled with water from the well of Ghars, and wash me
and shroud me. After you have completed my washing and shrouding, then take hold
of the edges of my shroud, sit me up, and ask me whatever you wish. By Allah {SWT}, you
will not ask me about anything except that I will answer you regarding it.'""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Abu al-Qasim Prophet Muhammad ibn Abdullah {saws},,"Al-Kafi, V.3 p.150 • Tahdib Al-Ahkam, V.1 p.435 • Al-Wafi, V.24 p.311 • Wasail Al-Shia, V.2 p.537 • Bihar Al-Anwar, V.22 p.514 • Mustadrak Al Wasail, V.2 p.189",tahdib-al-ahkam-vol.1.pdf,744,744
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1398,"عَلِي عَنْ أَبِيهِ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَفْصِ بْنِ الْبَخْتَرِيّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ قَالَ: «قَالَ رَسُولُ اللّهِ صَلَّى
اللّهُ عَلَيْهِ وَ آلِهِ - لِعَلِيَّ عَلَيْهِ السَّلاَمُ «يَا عَلِيْ إِذَا أَنَا مِثْ فَاغْسِلْنِي بِسَبْعِ قِرَبٍ مِنْ مَاءِ بِئُرِ غَرْسِ» » .","Ali narrated from his father, from Ibn Abi Umayr, from Hafs ibn Al-Bakhtari, from Abu Abdullah {a.s}, who said:
Imam {a.s} said: “The Messenger of Allah {SWT}, peace be upon him and his family, said to
(Imam) Ali {a.s}: ""O Ali {a.s}, when I die, wash me with seven water skins filled with water
from the well of Ghars.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Abu al-Qasim Prophet Muhammad ibn Abdullah {saws},,"Tahdib Al-Ahkam, V.1 p.435 • Al-Wafi, V.24 p.311",tahdib-al-ahkam-vol.1.pdf,744,744
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1399,"اَلْحُسَيْنُ بْنُ سَعِيدٍ عَنْ عُثُمَانَ بْنِ عِيسَى عَنْ سَمَاعَةَ عَنْ أَبِي عَبْدِ اللّهِ عَ قَالَ: «إِذَا كَفَّنْتَ الْمَيِّتَ فَذُرّ عَلَى كُلِّ
ثَوْبٍ شَيْئاً مِنْ ذَرِيرَةٍ وَ كَافُورٍ وَ تَجْعَلُ شَيْئاً مِنَ الْحَنُوطِ عَلَى مَسَامِعِهِ وَ مَسَاجِدِهِ وَ شَيْئاً عَلَى ظَهْرِ اَلْكَفَنِ» .","Al-Husayn ibn Sa'id narrated from Uthman ibn Isa, from Sama'ah, from Abu Abdullah {a.s}, who said:
Imam {a.s} said: ""When you shroud the deceased, sprinkle some powdered perfume
and camphor on each piece of the shroud. Place some of the hanoot (a mixture of
perfumes) on his ears, his places of prostration, and some on the back of the shroud.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.435",tahdib-al-ahkam-vol.1.pdf,744,744
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1400,"عَنْهُ عَنْ فَضَالَةَ عَنْ عَبْدِ ٱللَّهِ بْنِ سِنَانٍ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ قَالَ: «الْبُرْدُ لا يُلَفُ وَ لَكِنْ يُطرَحُ عَلَيْهِ طَرْحاً
وَ إِذَا أَدْخِلَ الْقَبْرَ وُضِعَ تَحْتَ خَدِّهِ وَ تَحْتَ جَنْبِهِ» .","Narrated from Fadalah, from Abdullah ibn Sinan, from Abu Abdullah {a.s}, who said:
Imam {a.s} said: ""The cloak is not to be wrapped around (the deceased), but rather it
should be placed over him as a covering. And when he is placed in the grave, it should
be positioned under his cheek and under his side.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.436 • Tahdib Al-Ahkam, V.1 p.458 • Al-Wafi, V.24 p.371 • Al-Wafi, V.25 p.518 • Wasail Al-Shia, V.3 p.34 • Bihar Al-Anwar, V.78 p.320",tahdib-al-ahkam-vol.1.pdf,745,745
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1401,"أَحْمَدُ بْنُ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ الْحَكَمِ عَنْ أَبِي مَالِكِ الْجُهَنِيِّ عَنِ الْحُسَيْنِ بْنِ عُمَارَةَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلَاَمُ قَالَ:
سَأَلْتُهُ عَنِ الرَّجْلِ اِشتَرَى مِنْ كِسْوَةِ الْبَيْتِ شَيْئاً هَلْ يُكَفِّنُ بِهِ الْمَيِّتَ قَالَ «لا» .","Ahmad ibn Muhammad narrated from Ali ibn al-Hakam, from Abu Malik al-Juhani, from al-Husayn ibn
Umara, from Abu Ja'far {a.s}.
He (Narrator) said: “I asked Imam {a.s} about a man who purchased something from the
coverings of the Ka'bah - can he shroud a deceased person with it?”
Imam {a.s} replied: ""No.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s},,"Tahdib Al-Ahkam, V.1 p.436 • Al-Wafi, V.24 p.379 • Wasail Al-Shia, V.3 p.44",tahdib-al-ahkam-vol.1.pdf,745,745
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1402,"عَنْهُ عَنْ عَلِيَّ بْنِ ٱلْحَكَمِ عَنْ عَبْدِ ٱلْمَلِكِ بْنِ عُثْبَةَ الْهَاشِمِيَّ قَالَ: سَأَلْتُ أَبَا الْحَسَنِ مُوسَى عَلَيْهِ السَّلاَمُ عَنْ رَجُلٍ
اِشْتَرَى مِنْ كِسْوَةِ اَلْبَيْتِ شَيْئاً هَلْ يُكَفِّنُ فِيهِ الْمَيِّتَ قَالَ «لا) .","Narrated from Ali ibn al-Hakam, from Abdul Malik ibn Utbah al-Hashimi.
He (Narrator) said: “I asked Abu al-Hasan Musa {a.s}, about a man who purchased
something from the coverings of the Ka'bah - can he shroud a deceased person with
Imam {a.s} replied: ""No.""",Abu al-Hasan Imam Musa ibn Ja’far al-Kadhim {a.s},,"Tahdib Al-Ahkam, V.1 p.436 • Wasail Al-Shia, V.3 p.44",tahdib-al-ahkam-vol.1.pdf,745,745
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1403,"عَلِيّ بْنُ مُحَمِّدٍ عَنْ مُحَمِّدِ بْنِ خَالِدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَمَادٍ عَنْ زُرَارَةَ عَنْ أَبِي جَعْفَرٍ وَ أَبِي عَبْدِ اللّهِ عَلَيْهِمَا
السَّلاَمُ قَالاً : «إِذَا جَفَّفْتَ الْمَيِّتَ عَمَدْتَ إِلَى الْكَافُورِ قَمَسَحْتَ بِهِ آثَارَ السُّجُودِ وَ مَفَاصِلَهُ كُلَّهَا وَ اِجْعَلْ فِي فِيهِ وَ
مَسَامِعِهِ وَ رَأْسِهِ وَ لِحْيَتِهِ شَيْئاً مِنَ الْحَنُوطِ وَ عَلَى صَدْرِهِ وَ فَرْجِهِ» وَ قَالَ «حَنُوطُ الرَّجُلِ وَ ٱلْمَرْأَةِ سَوَاء» .","Narrated from Ali ibn Muhammad, from Muhammad ibn Khalid, from Ibn Abi Umair, from Hammad, from
Zurara, from Abu Ja'far and Abu Abdillah {a.s}.
The Imams {a.s} said: ""When you have dried the deceased, take the camphor and wipe
it on the marks of prostration and all the joints. Place some of the hanoot in his mouth,
ears, head, and beard, and also on his chest and private area.""
They {a.s} also said: ""The hanoot for a man and a woman is the same.""",Abu Ja’far Imam Muhammad ibn Ali al-Baqir {a.s} & Abu Abdillah Imam Ja’far ibn Muhammad al- Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.436 • Al-Ibtisar, V.1 p.213 • Al-Wafi, V.24 p.372 • Wasail Al-Shia, V.3 p.37",tahdib-al-ahkam-vol.1.pdf,746,746
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1404,"مُحَمَّدُ بْنُ الْحُسَيْنِ عَنْ جَعْفَرِ بْنِ بَشِيرٍ عَنْ دَاوُدَ بْنِ سِرْحَانَ قَالَ: قَالَ أَبُو عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ فِي كَفْنِ أَبِي
عُبَيْدَةَ اَلْحَذَّاءِ : «إِنَّمَا الْحَنُوطُ الْكَافُورُ وَ لَكِنِ اِذْهَبْ فَاصْنَعْ كَمَا يَصْنَعُ اَلنَّاسُ» .","Muhammad ibn al-Husayn narrated from Ja‘far ibn Bashir, from Dawood ibn Sirhan, who said:
Abu Abdillah {a.s} said regarding the shroud of Abu Ubaydah al-Hadhdha’:
""Indeed, the hanoot is camphor. However, go and do as the people customarily do.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.436 • Al-Wafi, V.24 p.313",tahdib-al-ahkam-vol.1.pdf,746,746
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1405,"عَلِي بْنُ مُحَمَّدٍ عَنْ أَحْمَدَ بْنِ مُحَمَّدٍ عَنِ الْكَاهِلِيِّ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ قَالَ: «إِذَا خَرَجَ مِنْ مَنْخِرِ الْمَيِّتِ
الدَّمُ أَوِ الشَّيْء بَعْدَ مَا يُغَسَّلُ فَأَصَابَ الْعِمَامَةَ وَ الْكَفَنَ قُرِضَ مِنْهُ» .","Ali ibn Muhammad narrated from Ahmad ibn Muhammad, from al-Kahili, from Abu Abdillah {a.s}, who said:
Imam {a.s} said: ""If blood or any other substance comes out of the nose of the deceased
after being washed and it touches the turban or the shroud, it should be cut off from",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.156 • Tahdib Al-Ahkam, V.1 p.436 • Tahdib Al-Ahkam, V.1 p.449 • Al-Wafi, V.24 p.336 • Wasail Al-Shia, V.2 p.543 • Wasail Al-Shia, V.3 p.46",tahdib-al-ahkam-vol.1.pdf,746,746
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1406,"مُحَمِّدُ بْنُ الْحُسَيْنِ عَنْ مُحَمِّدِ بْنِ عِيسَى عَنْ مُحَمِّدِ بْنِ سَعِيدٍ عَنْ إسْمَاعِيلَ بْنِ أَبِي زِيَادٍ عَنْ جَعْفَرٍ عَنْ آبَائِهِ - عَنْ
عَلِيَّ عَلَيْهِ السَّلَاَمُ قَالَ قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَ آلهِ : «نِعْمَ الْكَفَنُ الْحُلَّةُ وَ نِعْمَ الْأُضْحِيَّةُ الْكَبْشُ الْأَقْرَنُ».
قال محمد بن الحسن : هذا الخبر يوافق العامة ولسنا نعمل به لانا بينا أن الكفن لا يجوز أن يكون من الابريسم.","Muhammad ibn al-Husayn narrated from Muhammad ibn Isa, from Muhammad ibn Sa'id, from Isma'il ibn
Abi Ziyad, from Imam Ja’far Al Sadiq {a.s}, from his forefathers {a.s}:
Imam Ali {a.s} said that the Messenger of Allah {SWT}, peace be upon him and his family,
said: ""The best shroud is the garment, and the best sacrifice is the horned ram.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Abu al-Qasim Prophet Muhammad ibn Abdullah {saws},"Muhammad ibn al-Hasan said: “This narration aligns with the views of the general
public, but we do not act upon it because we have clarified that the shroud should not
be made of silk.”","Al-Ash’athiyat, V.1 p.204 • Tahdib Al-Ahkam, V.1 p.437 • Al-Ibtisar, V.1 p.211 • Al-Wafi, V.24 p.378 • Wasail Al-Shia, V.3 p.45 • Mustadrak Al Wasail, V.2 p.226",tahdib-al-ahkam-vol.1.pdf,747,747
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1407,اَلْحَسَنُ بْنُ مَحْبُوبٍ عَنِ اِبْنِ سِنَانٍ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلامُ قَالَ: «ثَمَنُ الْكَفَنِ مِنْ جَمِيعِ ٱلْمَالِ» .,"Al-Hasan ibn Mahbub narrated from Ibn Sinan, from Abu Abdillah {a.s}, who said:
Imam {a.s} said: ""The cost of the shroud is to be taken from the entirety of the wealth.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.437 • Al-Wafi, V.24 p.353 • Wasail Al-Shia, V.3 p.53",tahdib-al-ahkam-vol.1.pdf,747,747
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1408,"عَلِيٌّ عَنْ أَبِيهِ عَنِ النَّوْفَلِيَّ عَنِ السَّكُونِيِّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ : «أَنَّ النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَ آلِهِ نَهَى أَنْ
يُوضَعُ عَلَى النَّعْشِ الْحَنُوطُ» .","Ali narrated from his father, from Al-Nawfali, from Al-Sakooni, from Abu Abdillah {a.s}:
Imam {a.s} said: ""The Prophet, may Allah’s {SWT} blessings be upon him and his family,
prohibited placing hanoot (perfumed substances) on the bier.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s} & Abu al-Qasim Prophet Muhammad ibn Abdullah {saws},,"Al-Kafi, V.3 p.146 • Tahdib Al-Ahkam, V.1 p.437 • Al-Wafi, V.24 p.367 • Wasail Al-Shia, V.3 p.38",tahdib-al-ahkam-vol.1.pdf,747,747
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1409,"عَنِ الْحُسَيْنِ بْنِ سَعِيدٍ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَمَّادِ بْنِ عُثْمَانَ عَنْ زُرَارَةَ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السِّلَاَمُ : فِي الرَّجْلِ
يَمُوتُ وَلَيْسَ مَعَهُ إِلاَّ نِسَاءً قَالَ «تُغَسِّلُهُ اِمْرَأْتُهُ لِأَنْهَا مِنْهُ فِي عِدَّةٍ وَ إِذَا مَاتَتْ لَمْ يُغَسِّلْهَا لِأَنْهُ لَيْسَ مِنْهَا فِي عِدَّةٍ»
قال محمد بن الحسن: معنى قوله عليه السلام وإذا ماتت لا يغسلها أي لا يغسلها مجردة من ثيابها وإنما يغسلها من وراء
الثوب ، يدل على ذلك ما رواه،","Al-Husayn ibn Sa’id narrated from Ibn Abi Umayr, from Hammad ibn Uthman, from Zurara:
Abu Abdillah {a.s} was asked regarding a man who dies and only women are present.
Imam {a.s} said: ""His wife may wash his body because she is in his waiting period (iddah)
with him. However, if she dies, he may not wash her body because he is not in her
waiting period.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},"Muhammad ibn al-Hasan said: “The meaning of His {a.s} saying, peace be upon him, 'if
she dies, he may not wash her,' refers to not washing her body while it is uncovered.
Rather, he should wash her from behind the garment. This is supported by what has
been narrated elsewhere.”","Tahdib Al-Ahkam, V.1 p.437 • Al-Ibtisar, V.1 p.198 • Al-Wafi, V.24 p.303 • Wasail Al-Shia, V.2 p.533",tahdib-al-ahkam-vol.1.pdf,748,748
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1410,"عَلِي بْنُ إبْرَاهِيمَ عَنْ أَبِيهِ عَنِ اِبْنِ أَبِي عُمَيْرٍ عَنْ حَمَّادٍ عَنِ الْحَلَبِيّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السِّلاَمُ : أَنَّهُ سُئِلَ عَنِ
الرَّجُلٍ يَمُوتُ وَ لَيْسَ عِنْدَهُ مَنْ يُفَسِّلُهُ إِلَّ النِّسَاءُ قَالَ «تُغَسِّلُهُ اِمْرَأَتُهُ أَوْ ذَاتُ قَرَابَتِهِ إِنْ كَانَتْ لَهُ وَ تَصْبُ النَّسَاءُ
عَلَيْهِ الْمَاءَ صَبّا وَ فِي الْمَرْأَةِ إِذَا مَاتَتْ يُدْخِلُ زَوْجُهَا يَدَهُ تَحْتَ قَمِيصِهَا فَيُفَسِّلُهَا» .","Ali ibn Ibrahim narrated from his father, from Ibn Abi Umayr, from Hammad, from Al-
Halabi:
Abu Abdillah {a.s} was asked about a man who dies and there is no one to wash his body
except women.
Imam {a.s} said: ""His wife or a close female relative, if he has one, may wash his body,
and the women should pour water over him.""
(Imam {a.s} was asked) regarding a woman who dies (if she dies and there is no other
woman present to wash her)).
Imam {a.s} said: ""Her husband may insert his hand under her shirt and wash her body.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.157 • Tahdib Al-Ahkam, V.1 p.437 • Al-Ibtisar, V.1 p.196 • Al-Wafi, V.24 p.295 • Wasail Al-Shia, V.2 p.529",tahdib-al-ahkam-vol.1.pdf,748,748
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1411,"مُحَمَّدُ بْنُ يَحْيَى عَنْ مُحَمَّدِ بْنِ الْحُسَيْنِ عَنْ صَفْوَانَ عَنِ الْعَلاءِ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ قَالَ: سَألْتُهُ عَنِ الرَّجُلِ يُغَسِّلُ
اِمْرَأْتَهُ قَالَ »نَعَمْ مِنْ وَرَاءِ الثِّيَابِ» .","Muhammad ibn Yahya narrated from Muhammad ibn al-Husayn, from Safwan, from Al-Ala, from
Muhammad ibn Muslim, who said:
I asked Imam {a.s} about a man washing his wife’s body (if she dies and there is no other
woman present to wash her).
Imam {a.s} said: ""Yes, from behind the clothes.""",Implicit (or Unnamed),,"Al-Kafi, V.3 p.157 • Tahdib Al-Ahkam, V.1 p.438 • Al-Ibtisar, V.1 p.196 • Al-Wafi, V.24 p.296 • Wasail Al-Shia, V.2 p.529",tahdib-al-ahkam-vol.1.pdf,749,749
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1412,"أَحْمَدُ بَنْ مُحَمَّدٍ عَنْ عَلِيَّ بْنِ الْحَكَمِ عَنِ الْحُسَيْنِ بْنِ عُثمَانَ عَنْ سَمَاعَةَ قَالَ: سَأَلْثُهُ عَنِ الْمَرْأَةِ إِذَا مَاتَثْ فَقَالَ
«يُدْخِلُ زَوْجُهَا يَدَهُ تَحْتَ قَمِيصِهَا إِلَى الْمَرَافِقِ فَيُفَسِّلُهَا» .","Ahmad ibn Muhammad narrated from Ali ibn al-Hakam, from al-Husayn ibn Uthman, from Sama'ah, who
said:
I asked Imam {a.s} about a woman if she died (if she dies and there is no other woman
present to wash her).
Imam {a.s} said: ""Her husband may insert his hand under her shirt up to the elbows and
wash her.""",Implicit (or Unnamed),,"Al-Kafi, V.3 p.158 • Tahdib Al-Ahkam, V.1 p.438 • Al-Ibtisar, V.1 p.197 • Al-Wafi, V.24 p.297 • Wasail Al-Shia, V.2 p.530",tahdib-al-ahkam-vol.1.pdf,749,749
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1413,"سَهْلُ بَنْ زِيَادٍ عَنِ اِبْنِ مَحْبُوبٍ عَنِ اِبْنِ رِئَابٍ عَنِ اَلْحَلَبِيِّ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلَاَمُ : فِي الْمَرْأَةِ إِذَا مَاتَتْ وَ
لَيْسَ مَعَهَا اِمْرَأَةً ثُغَسِّلُهَا قَالَ «يُدْخِلُ زَوْجُهَا يَدَهُ تَحْتَ قَمِيصِهَا فَيُفَسِّلُهَا إِلَى ٱلْمَرَافِقِ» .","Sahl ibn Ziyad narrated from Ibn Mahbub, from Ibn Ri'ab, from al-Halabi:
Abu Abdillah {a.s} was asked regarding a woman who dies and there is no other woman
present to wash her.
Imam {a.s} said: ""Her husband may insert his hand under her shirt and wash her up to
the elbows.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Al-Kafi, V.3 p.158 • Tahdib Al-Ahkam, V.1 p.438 • Al-Ibtisar, V.1 p.197 • Al-Wafi, V.24 p.297 • Wasail Al-Shia, V.2 p.531",tahdib-al-ahkam-vol.1.pdf,749,749
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1414,"الْحُسَيْنُ بْنُ سَعِيدٍ عَنْ عَلِيَّ بْنِ النُّعْمَانِ عَنْ أَبِي الصَّبَّاحِ الْكِنَانِيِّ عَنْ أَبِي عَبْدِ اللَّهِ عَلَيْهِ السِّلَاَمُ قَالَ قَالَ: فِي الرَّجُلِ
يَمُوتُ فِي السَّفَرِ فِي أَرْضِ لَيْسَ مَعَهُ إِلاَّ النَّسَاءُ قَالَ «يُدْفَنُ وَ لاَ يُغَسَّلُ وَ ٱلْمَرْأَةُ تَكُونُ مَعَ ٱلرِّجَالِ بِتِلْكَ ٱلْمَنْزِلَةِ
تُدْفَنُ وَلاَ تُغَسَّلُ إِلَّ أَنْ يَكُونَ زَوْجُهَا مَعَهَا فَإِنْ كَانَ زَوْجُهَا مَعَهَا غَسَّلَهَا مِنْ قَوْقِ الدَّرْعِ وَ يَسْكُبُ ٱلْمَاءَ عَلَيْهَا سَكْباً
وَلَا يَنْظُرُ إِلَى عَوْرَتِهَا وَ تُغَسِّلُهُ اِمْرَأَتُهُ إِنْ مَاتَ وَ الْمَرْأَةُ لَيْسَتْ بِمَنْزِلَةِ الرِّجَالِ الْمَرْأَةُ أَسْوَأُ مَنْظَراً إِذَا مَاتَتْ» .","Al-Husayn ibn Sa'id narrated from Ali ibn al-Nu'man, from Abu al-Sabbah al-Kinani, from Abu Abdillah {a.s}.
Imam {a.s} said regarding a man who dies during a journey in a land where there are only
women present:
""He is to be buried without being washed. Similarly, if a woman is among men in that
situation, she is to be buried without being washed - unless her husband is present
with her.
If her husband is present, he may wash her from above her garment by pouring water
over her without looking at her private parts.
Likewise, a woman may wash her husband if he dies.
However, a woman is not in the same position as men. The appearance of a woman is
more difficult to handle when she dies.""",Abu Abdillah Imam Ja’far ibn Muhammad al-Sadiq {a.s},,"Tahdib Al-Ahkam, V.1 p.438 • Al-Ibtisar, V.1 p.197 • Wasail Al-Shia, V.2 p.532",tahdib-al-ahkam-vol.1.pdf,750,750
41,INSTRUCTING THE DYING (TALQIN AL-MUHTADARIN),1415,"سَهْلُ بْنُ زِيَادٍ عَنِ اِبْنِ أَبِي نَصْرٍ عَنْ دَاوُدَ بْنِ سِرْحَانَ عَنْ أبِي عَبْدِ اللَّهِ عَلَيْهِ ٱلسَلاَمُ : مِثلَهُ.
قال محمد بن الحسن : هذه الاخبار كلها دالة على انه ينبغي له أن يغسلها من فوق الثياب ، واما المرأة فان
الاولى ايضا أن تغسل الرجل من فوق الثياب ، والذي يدل على ذلك ما رواه،","Sahl ibn Ziyad narrated from Ibn Abi Nasr, from Dawud ibn Sirhan, from Abu Abdillah
{a.s}, a narration similar to the previous one (H.1414).",Implicit (or Unnamed),"Muhammad ibn al-Hasan said: “All these narrations indicate that it is preferable for a
man to wash a woman from above her garments.
As for the woman, it is also preferable that she washes the man from above his
garments. The evidence supporting this is what has been narrated elsewhere.”","Tahdib Al-Ahkam, V.1 p.438",tahdib-al-ahkam-vol.1.pdf,750,750
