Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS,",3934,"بَابُ السَّلَفِ فِي الطَّعَامٍ وَ الْحَيَوَانِ وَ غَيْرِهِمَا
رَوَى حَمَّادٌ عَنِ اَلْحَلَبِيِّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ : أَنَّهُ سُئِلَ عَنْ رَجُلٍ أَسْلَفْتُهُ دَرَاهِمَ فِي طَعَامٍ فَلَمَّا
حَلَّ طَعَامِي عَلَيْهِ بَعَثَ إِلَيَّ بِدَرَاهِمَ وَ قَالَ اِشتَرٍ لِنَفْسِكَ طَعَاماً وَ اِسْتَوْفِ حَقَّكَ فَقَالَ «أَرَى أَنْ ثُوَلَّيَ ذَلِكَ غَيْرَكَ
وَتَقُومَ مَعَهُ حَتَى تَقْبِضَ آلَذِي لَكَ وَ لاَ تَوَلَ أَنْتَ شِرَاءَهُ».","Hammad narrated from Al-Halabi, from Abu Abdillah {a.s}:
Imam {a.s} was asked about a man to whom I had lent dirhams in advance for food.
When the time came for me to receive the food, he sent me dirhams and said: “Buy
food for yourself and settle your due.""
Imam {a.s} said: ""I think you should appoint someone else to handle the purchase on
your behalf and accompany him until you receive what is owed to you. Do not handle
the purchase yourself.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.258",man-la-yahduruhu-al-faqih-vol.3-1.pdf,348,348
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS,",3935,"وَ رُوِيَ عَنْ صَفْوَانَ بْنِ يَحْيَى عَنْ يَعْقُوبَ بْنِ شَعَيْبٍ قَالَ : سَأَلْتُ أَبَا جَعْفَرٍ عَلَيْهِ السَّلامُ عَنِ الرَّجْلِ يُسْلِمُ
فِي الْحِنْطَةِ أَوِ التَّمْرِ مِائَةَ دِرْهَمِ فَيَأْتِي صَاحِبُهُ، جِينَ يَجِلُّ لَهُ الدَّيْنُ فَيَقُولُ وَ اللَّهِ مَا عِنْدِي إِلاَّ نِصْفُ ٱلَّذِي لَكَ
فَخُذْ مِنَّي إِنْ شِئْتَ بِنِصْفِ الَّذِي لَكَ جِنْطَةً وَ نِصْفَا وَرِقاً فَقَالَ «لا بَأْسَ إِذَا أَخَذَ مِنْهُ الْوَرِقَ كَمَا أَعْطَاهُ، » قَالَ وَ
سَأَلْتُهُ عَنِ الرّجُلِ يَكُونُ لِي عَلَيْهِ جُلَّةٌ مِنْ بُسْرٍ فَاخُذُ مِنْهُ جُلَّةً مِنْ رُطَبِ مَكَانَهَا وَ هِيَ أَقَلُّ مِنْهَا قَالَ «لا بَأْسَ)
قُلْتُ فَيَكُونُ لِي عَلَيْهِ جَلَّةٌ مِنْ بُسْرٍ فَٱخُذُ مَكَانَهَا جُلَّةً مِنْ تَمْرٍ وَ هِيَ أَكْثَرُ مِنْهَا قَالَ «لاَ بَأْسَ إِذَا كَانَ مَعْرُوفاً
بَيْنَكُمَا» قَالَ وَ سَأَلْتُهُ عَنْ رَجُلٍ يَكُونُ لَهُ عَلَى ٱلْآخَرِ مِائَةُ كُرَّ مِنْ تَمْرِ وَ لَهُ نَخْلٌ فَيَأْتِيهِ فَيَقُولُ أَعْطِنِي نَخْلَكَ هَذَا
بِمَا عَلَيْكَ فَكَأَنَّهُ كَرِهَهُ قَالَ وَ سَأَلْتُهُ عَنِ ٱلرَّجُلِ يَكُونُ لَهُ عَلَى الآخَرِ أَحْمَالٌ مِنْ رُطَبِ أَوْ تَمْرٍ فَيَبْعَثُ إِلَيْهِ بِدَنَانِيرَ
فَيَقُولُ اِشتَرٍ بِهَذِهِ وَ اِسْتَوْفِ مِنْهُ الَّذِي لَكَ قَالَ «لا بَأْسَ إِذَا اِنْتَمَنَهُ».","Safwan bin Yahya narrated from Ya'qub bin Shu'ayb, who said:
I asked Abu Ja’far Imam Muhammad ibn Ali Al-Baqir {a.s} about a man who makes an
advance payment of 100 dirhams for wheat or dates.
When the debt becomes due, the seller says, ""By Allah {SWT}, I only have half of what is
owed to you. Take half in wheat and the other half in cash if you wish.""
Imam {a.s} said: ""There is no harm if he takes the cash just as he had given it.""
He continued: I asked Imam {a.s} about a man who owes me a basket of ripe dates, and
I take instead a basket of fresh dates, which is less in quantity.
Imam {a.s} said: ""There is no harm in that.""
I then asked: “What if I take instead a basket of dried dates, which is more in quantity?""
Imam {a.s} said: ""There is no harm as long as it is mutually agreed upon.""
I also asked Imam {a.s} about a man who owes another 100 measures of dates, and the
creditor offers to take the debtor’s palm trees as payment.
Imam {a.s} seemed to dislike this.
I then asked Imam {a.s} about a man who is owed loads of fresh or dried dates and sends
dinars to the debtor, saying, ""Buy with these and settle my debt.""
Imam {a.s} said: ""There is no harm if he trusts him.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.258",man-la-yahduruhu-al-faqih-vol.3-1.pdf,348,349
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3936,"وَ رَوَى صَفْوَانُ بْنُ يَحْيَى عَنْ عَبْدِ اللّهِ بْنِ سِنَانٍ قَالَ : سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ السِّلامُ فِي الرَّجُلِ يُسْلِمُ
فِي غَيْرِ زَزْعِ وَ لا نَخْلٍ قَالَ «يُسَمِّي كَيْلاً مَعْلُوماً إلَى أَجَلٍ مَعلُومٍ» قَالَ وَ سَأَلْتُهُ عَنِ السَّلَمِ فِي الْحَيَوَانِ وَ الطَّعَامِ
وَ يَزتَهِنَ الرَّجُلُ بِمَالِهِ رَهْناً قَالَ «نَعَمْ اِسْتَوْثِقْ مِنْ مَالِكَ».","Safwan bin Yahya narrated from Abdullah bin Sinan, who said:
I asked Abu Abdillah {a.s} about a man who makes a forward contract (salam) for
something other than crops or dates.
Imam {a.s} said: ""He should specify a known measure and set a fixed time for delivery.""
I also asked Imam {a.s} about making a forward contract for livestock or food and
whether the creditor can take collateral for his money.
Imam {a.s} said: ""Yes, secure your wealth properly.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.259 • Al-Wafi, Vol.18 p.555",man-la-yahduruhu-al-faqih-vol.3-1.pdf,349,349
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3937,"وَ رُوِيَ عَنْ مَنصُورِ بْنِ حَازِمِ قَالَ : قُلْتُ لأَبِي عَبْدِ اللهِ عَلَيْهِ ٱلسَّلاَمُ رَجْلٌ كَانَ لَهُ عَلَى رَجْلٍ دَرَاهِمُ مِنْ
ثَمَنٍ غَنَمِ اِشتَرَاهَا مِنْهُ فَأَتَى الطَّالِبُ الْمَطْلُوبَ يَتَقَاضَاهُ فَقَالَ لَهُ ٱلْمَطْلُوبُ أَبِيعْكَ هَذِهِ ٱلْغَنَمَ بِدَرَاهِمِكَ آلَّتِي لَكَ
عِندِي فَرَضِيَ قَالَ «لا بَأْسَ بِذَلِكَ».","It is narrated from Mansur bin Hazim, who said:
I said to Abu Abdillah {a.s}: ""A man owed another man dirhams for the price of sheep he
had bought from him. The creditor came to demand payment, and the debtor said: ‘I
will sell you these sheep for the dirhams I owe you.' The creditor agreed.""
Imam {a.s} said: ""There is no harm in that.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.260 • Tahdhib Al-Ahkam, Vol.7 p.43 • Al-Wafi, Vol.18 p.729 • Wasa’il Al-Shi’ah, Vol.18 p.40 • Wasa’il Al-Shi’ah, Vol.18 p.312",man-la-yahduruhu-al-faqih-vol.3-1.pdf,349,349
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3938,"وَ رُوِيّ عَنْ عَبْدِ اللّهِ بْنِ بُكَيْرٍ قَالَ : سَأَلْتُ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ عَنْ رَجُلٍ أَسْلَفَ فِي شَيْءٍ يُسْلِفُ
اَلنَّاسُ فِيهِ مِنَ الثَّمَارِ فَذَهَبَ ثِمَارُهَا وَ لَمْ يَسْتَوْفِ سَلَفَهُ قَالَ «فَلْيَأْخُذْ رَأْسَ مَالِهِ أَوْ لِيُنْظِرْهُ».","It is narrated from Abdullah bin Bukayr, who said:
I asked Abu Abdillah {a.s} about a man who made an advance payment (salam) for
something that people typically make advance payments for, such as fruits, but the
fruits were destroyed, and he did not receive what was due.
Imam {a.s} said: ""Let him take back his principal amount, or he may grant the debtor
more time.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.260 • Tahdhib Al-Ahkam, Vol.7 p.31 • Al-Istibsar, Vol.3 p.74 • Al-Wafi, Vol.18 p.559 • Wasa’il Al-Shi’ah, Vol.18 p.309",man-la-yahduruhu-al-faqih-vol.3-1.pdf,350,350
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3939,"وَ رَوَى صَفْوَانُ بْنُ يَحْيَى عَنِ اَلْعِيصِ بْنِ الْقَاسِمِ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ قَالَ : سَأَلْتُهُ عَنْ رَجُلٍ
أَسْلَفَ رَجُلاً دَرَاهِمَ بِحِنْطَةٍ حَتَّى إِذَا حَضَرَ الْأَجَلُ لَمْ يَكُنْ عِنْدَهُ طَعَامٌ وَ وَجَدَ عِنْدَهُ دَوَابًا [دَوَاب] وَ رَقِيقاً وَ مَتَاعاً
أَيَجِلُ لَهُ أَنْ يَأْخُذَ مِنْ عُرُوضِهِ تِلْكَ بِطَعَامِهِ قَالَ «نَعَمْ يُسَمِّي كَذَا وَ كَذَا بِكَذَا وَ كَذَا صَاعاً».","Safwan bin Yahya narrated from Al-Ays bin Al-Qasim, who said:
I asked Abu Abdillah {a.s} about a man who had advanced dirhams to another man for
wheat. When the due date arrived, the debtor did not have any food but had animals,
slaves, and goods.
I asked: “Is it permissible for him to take these items in place of the wheat owed to
him?""
Imam {a.s} said: ""Yes, he may specify such and such items for such and such a
measure.""",,"Al-Kafi, Vol.5 p.186 • Man La Yahduruhu Al-Faqih, Vol.3 p.260 • Tahdhib Al-Ahkam, Vol.7 p.31 • Al-Istibsar, Vol.3 p.76 • Al-Wafi, Vol.18 p.557 • Wasa’il Al-Shi’ah, Vol.18 p.305",man-la-yahduruhu-al-faqih-vol.3-1.pdf,350,350
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3940,"وَ رُوِيَ عَنْ حَدِيدِ بْنِ حَكِيمِ قَالَ : قُلْتُ لأَبِي عَبْدِ اللهِ عَلَيْهِ ٱلسَّلاَمُ الرَّجْلُ يَشَتَرِي الْجُلُودَ مِنَ الْقَصَّابِ
فَيُعْطِيهِ كُلَّ يَوْمِ شَيْئاً مَعْلُوماً فَقَالَ «لا بَأْسَ بِهِ».","It is narrated from Hadid bin Hakim, who said:
I said to Abu Abdillah {a.s}: ""A man buys hides from a butcher and pays him a fixed
amount every day.""
Imam {a.s} said: ""There is no harm in that.""",,"Al-Kafi, Vol.5 p.221 • Man La Yahduruhu Al-Faqih, Vol.3 p.260 • Tahdhib Al-Ahkam, Vol.7 p.28 • Al-Wafi, Vol.18 p.701 • Wasa’il Al-Shi’ah, Vol.18 p.290",man-la-yahduruhu-al-faqih-vol.3-1.pdf,350,350
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3941,- وَ رَوَى أَبَانٌ أَنَّهُ قَالَ : فِي الرَّجْلِ يُسْلِفُ الرَّجُلَ الدَّرَاهِمَ يَنْقُدُهَا إِيَاهُ بِأَرْضِ أُخْرَى قَالَ « لا بَأْسَ بِهِ».,"It is narrated from Aban that Imam {a.s} said regarding a man who advances
dirhams to another man and pays him in another land.
Imam {a.s} said: ""There is no harm in that.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.261 • Al-Wafi, Vol.18 p.662 • Wasa’il Al-Shi’ah, Vol.18 p.197",man-la-yahduruhu-al-faqih-vol.3-1.pdf,351,351
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3942,"وَ - سَأَلَهُ سَمَاعَةُ : عَنِ الرّهْنِ يُرْهِنْهُ الرَجُلُ فِي سَلَمِ إِذَا أَسْلَمَ فِي طَعَامِ أَوْ مَتَاعِ أَوْ حَيَوَانٍ فَقَالَ « لا
بَأَسَ بِأَنْ تَسْتَوْثِقَ مِنْ مَالِكَ».","Sama'ah asked him about a pledge (rahn) that a man gives as security in a
salam transaction when he advances payment for food, goods, or animals.
Imam {a.s} said: ""There is no harm in securing your wealth.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.261",man-la-yahduruhu-al-faqih-vol.3-1.pdf,351,351
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3943,"وَ رَوَى عَلِيْ بْنُ أَبِي حَمْرَةَ عَنْ أَبِي بَصِيرٍ قَالَ : سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ عَنِ السَّلَمِ فِي الْحَيَوَانِ
فَقَالَ «لَيْسَ بِهِ بَأْسٌ» فَقُلْتُ أَرَأَيْتَ إنْ أَسْلَمَ فِي أَسْنَانٍ مَعْلُومَةٍ أَوْ شَيْءٍ مَعْلُومِ مِنَ الرَّقِيقِ فَأَعْطَاهُ دُونَ شَرْطِهِ
أَوْ فَوْقَهُ بِطِيبَةِ نَفْسِ مِنْهُمْ فَقَالَ «لا بَأْسَ بِهِ».","Ali bin Abi Hamzah narrated from Abu Basir, who said:
I asked Abu Abdillah {a.s} about salam transactions involving animals.
Imam {a.s} said: ""There is no harm in it.""
I then asked: “What if he specifies particular ages or certain characteristics of slaves
and delivers something less or more than the condition agreed upon, with mutual
consent?""
Imam {a.s} said: ""There is no harm in that.""",,"Al-Kafi, Vol.5 p.220 • Man La Yahduruhu Al-Faqih, Vol.3 p.261 • Tahdhib Al-Ahkam, Vol.7 p.42 • Tahdhib Al-Ahkam, Vol.7 p.46 • Al-Wafi, Vol.18 p.569 • Wasa’il Al-Shi’ah, Vol.18 p.299",man-la-yahduruhu-al-faqih-vol.3-1.pdf,351,351
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3944,"وَ رَوَى أَبَانْ عَنْ يَعْقُوبَ بْنِ شُعَيْبِ قَالَ : سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ عَنْ رَجُلِ بَاعَ طَعَاماً بِدَرَاهِمَ
فَلَمَّا بَلَغَ ذَلِكَ الْأَجَلُ تَقَاضَاهُ فَقَالَ لَيْسَ عِنْدِي دَرَاهِمُ خُذْ مِنِّي طَعَاماً قَالَ «لا بَأْسَ بِهِ إِنَّمَا لَهُ دَرَاهِمُ يَأْخُذُ بِهَا مَا
شَاءَ».","Aban narrated from Ya'qub bin Shu'ayb, who said:
I asked Abu Abdillah {a.s} about a man who sold food for dirhams.
When the payment became due, he demanded his money, but the buyer said: “I do
not have dirhams; take food instead.""
Imam {a.s} said: ""There is no harm in that. He is entitled to dirhams, and he may take
whatever he wishes in exchange for them.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.262 • Wasa’il Al-Shi’ah, Vol.18 p.307",man-la-yahduruhu-al-faqih-vol.3-1.pdf,352,352
74,"CHAPTER ON ADVANCE PAYMENT IN FOOD, ANIMALS, AND OTHER GOODS",3945,"وَ رَوَى عُبَيْدُ اللهِ بْنُ عَلِيَّ الْحَلَبِيُّ عَنْ أَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلَاَمُ : أَنَّهُ سُئِلَ عَنْ رَجْلٍ أَسْلَمَ دَرَاهِمَ فِي
خَمْسَةِ مَخَاتِيمِ جِنْطَةِ أَوْ شَعِيرٍ إِلَى أَجَلٍ مُسَمَّى وَ كَانَ الَّذِي عَلَيْهِ الْحِئْطَةُ وَ الشَّعِيرُ لا يَقْدِرُ عَلَى أَنْ يَقْضِيَهُ
جَمِيعَ اَلَّذِي حَلَّ فَشَاءَ صَاحِبُ الْحَقَّ أَنْ يَأْخُذَ نِصْفَ ٱلطَّعَامِ أَوْ ثُلْثَهُ أَوْ أَقَلَّ مِنْ ذَلِكَ أَوْ أَكْثَرَ وَ يَأْخُذَ رَأْسَ مَالِ مَا
بَقِيَ مِنَ الطَّعَامِ دَرَاهِمَ قَالَ «لا بَأْسَ بِهِ» قَالَ وَ سُئِلَ عَنِ الزَّغْفَرَانِ يُسْلِفُ فِيهِ الرَّجُلُ دَرَاهِمَ فِي عِشَرِينَ مِثُقَالاً
أَوْ أَقَلَّ مِنْ ذَلِكَ أَوْ أَكْثَرَ قَالَ «لا بَأْسَ إِنْ لَمْ يَقْدِرِ الَّذِي عَلَيْهِ الزَّغْفَرَانُ أَنْ يُعْطِيَهُ جَمِيعَ مَالِهِ أَنْ يَأْخُذَ نِصْفَ حَقَّهِ
أَوْ ثُلْثَهُ أَوْ ثُلُثَيْهِ وَ يَأْخُذَ رَأْسَ مَالِ مَا بَقِيَ مِنْ حَقَّهِ دَرَاهِمَ».","Ubaydullah bin Ali Al-Halabi narrated from Abu Abdillah {a.s}:
Imam {a.s} was asked about a man who lent dirhams in advance for five measures of
wheat or barley until a specified time.
When the payment became due, the debtor was unable to repay the full amount of
wheat or barley. The creditor wanted to take half, a third, or less or more of the food,
and receive the remaining amount in dirhams equivalent to the value of the rest.
Imam {a.s} said: ""There is no harm in that.""
Imam {a.s} was also asked about saffron, where a man lent dirhams in advance for
twenty mithqals, or more or less.
Imam {a.s} said: ""There is no harm if the debtor cannot deliver the full amount of saffron.
The creditor may take half, a third, or two-thirds of his right and receive the remaining
value of what is owed in dirhams.""",,"Al-Kafi, Vol.5 p.186 • Man La Yahduruhu Al-Faqih, Vol.3 p.262 • Tahdhib Al-Ahkam, Vol.7 p.29 • Al-Wafi, Vol.18 p.558 • Wasa’il Al-Shi’ah, Vol.18 p.305",man-la-yahduruhu-al-faqih-vol.3-1.pdf,352,352
